transaction_amount,transaction_frequency,distance,account_age_days,transaction_recency,unusual_activity_flag,num_unique_devices,num_unique_locations,blacklist_whitelist_status,transaction_amount_deviation,credit_score,account_status,is_fraud,fraud_score
180.37389957983225,26,938.3150164233782,1963,119,1,8,9,whitelist,352.68418092582493,360,active,0,0.09378527648224655
867.9979739933788,31,838.4444374029283,1493,91,1,6,9,blacklist,256.6118822596163,523,inactive,0,0.8008574138004478
996.564081810359,3,271.0888294864529,1406,307,0,5,1,whitelist,466.4456126603556,553,inactive,1,0.15754024283009882
162.776905665518,39,328.06526435328567,1315,174,1,1,8,blacklist,459.10847677511947,462,active,1,0.06428863908372728
292.59523173325715,3,38.3615914952683,252,131,1,7,1,blacklist,139.56693356728766,394,active,1,0.7991927814766553
715.6364729517202,32,155.38888845901155,2666,226,1,8,4,blacklist,325.212516097258,388,active,1,0.8086350851619803
798.1351541647228,2,840.6921628744345,3402,21,0,3,2,whitelist,427.0646003801575,791,active,1,0.08938496573830956
836.5128658882529,15,647.2121420124422,2627,318,0,8,1,blacklist,200.13266524831346,585,active,0,0.5202990934638824
99.29612831233791,6,602.6470198473183,1197,230,1,8,7,blacklist,142.99430549131264,702,active,1,0.8407812618153483
323.7421770713963,33,666.9754088276296,1793,243,0,8,5,whitelist,54.350916658297834,675,active,1,0.27493155842581407
718.1026080309653,31,335.31272469343475,2024,344,1,8,6,whitelist,32.20510453014336,595,inactive,1,0.7839368740863963
62.491277264975054,32,893.472664940378,828,241,0,5,1,whitelist,474.82093695124,332,active,0,0.7832153963104515
232.40520810286776,47,534.2033323816113,1329,108,0,1,1,blacklist,293.26890297788657,361,active,0,0.6120620542640683
83.98604335176812,23,10.70567141092349,1279,188,1,4,7,whitelist,348.35755698243224,849,active,1,0.932849486768678
242.3975157710923,5,892.482713882678,2535,195,0,6,4,blacklist,360.98698747275347,578,active,0,0.5398949129015956
23.338382583596243,18,386.24873734544974,2908,130,1,8,5,blacklist,467.7373511188548,629,inactive,1,0.2567526601016279
482.5297943369786,39,676.3254708077588,696,221,0,4,9,whitelist,477.42240440084964,607,active,1,0.9230300218157156
367.32033153313455,9,867.8071856250333,1552,347,1,3,5,whitelist,148.68303545835653,772,active,1,0.5717281352099288
865.6850456999794,6,884.0662673137509,1991,221,1,4,5,blacklist,22.987825976337973,819,active,1,0.861351594889012
531.9896157968493,42,159.34869700643338,205,315,0,5,8,blacklist,326.1358542900892,619,active,0,0.14253286114204244
234.71896981500095,4,512.3017389656495,3357,162,1,7,2,blacklist,404.89848908611157,538,active,0,0.0017690329301239816
153.8118370678925,38,693.9078203053392,220,222,0,9,9,blacklist,303.17785378668543,660,inactive,1,0.2704086239483283
873.2540359550397,7,476.50502767650005,3125,327,1,6,3,whitelist,446.2891669471936,686,inactive,0,0.8933683610521642
516.8982260182203,31,18.50793912078441,3552,26,1,2,1,whitelist,25.198006273289387,506,inactive,1,0.8142156006480004
110.51169228818978,23,788.7658772153911,2388,267,1,1,2,blacklist,209.0115528837605,637,active,0,0.25478154511054785
74.87088987424596,7,402.97690627600224,2160,250,0,6,8,whitelist,140.6423263180754,387,inactive,0,0.6110838949646393
563.5259515968999,49,612.0095859004479,904,155,0,2,6,whitelist,450.1593618694018,790,inactive,0,0.2860853554493089
864.0146795364668,8,362.47545220453827,2088,177,0,1,3,whitelist,407.32944535215387,419,active,0,0.29603991300258237
203.09464168269847,3,611.934392674148,1688,50,1,5,8,whitelist,385.70598031902716,663,inactive,0,0.6999654898664176
13.93234072573054,28,95.78068080962032,2300,40,0,2,6,whitelist,109.10343211714164,669,inactive,1,0.2620353314317072
778.654274052474,8,849.2532416423977,953,48,0,9,9,whitelist,147.11606509765002,773,active,0,0.12253365800426308
907.5703291074233,2,829.2839543247877,2716,79,0,6,9,whitelist,85.5004353033626,323,active,0,0.8274258874078402
214.34731682742202,18,85.2838400904512,2715,227,1,1,4,blacklist,79.1903685899929,584,inactive,1,0.6459351843397534
689.7222867405112,20,749.7598112058173,147,242,1,2,9,blacklist,391.50923773048237,330,active,1,0.39686000957643053
643.7714122936101,13,449.6730140302684,1143,55,0,3,4,blacklist,199.4133276677465,388,active,0,0.6696678192438903
673.5808817473679,21,392.68304818480794,2135,195,0,9,6,whitelist,313.41087231996113,449,inactive,0,0.8201297275223278
975.011966333167,16,411.0176651391738,283,45,1,3,7,blacklist,275.55169164853817,815,inactive,0,0.06299802913164843
134.85085335633602,31,452.23382701170135,157,277,0,6,6,whitelist,402.33472796994926,354,inactive,0,0.41413623848389836
190.41738979829796,4,53.3805190295924,3200,119,1,2,2,whitelist,310.0602278164225,764,active,1,0.650288960882371
984.1458179120751,13,494.43246215621326,550,332,0,7,5,whitelist,163.10350598705458,327,inactive,1,0.9519390468037923
297.9211151473293,42,285.1361009910127,69,247,1,5,8,blacklist,96.53137143125001,798,inactive,0,0.15172491310455305
556.2172336002959,42,110.2474319584984,1557,135,0,7,9,whitelist,226.79215524995462,553,inactive,0,0.5945257062933895
326.2312112864484,3,401.1460212909328,477,201,0,9,7,blacklist,391.6931839822369,423,active,0,0.9114821225923717
119.8371976808684,34,621.5372613620583,2227,307,0,1,5,blacklist,15.991427727023721,783,inactive,0,0.4617543347926589
392.7274996720609,21,472.8232391395375,2395,91,0,7,7,whitelist,390.8523566719426,322,active,1,0.2420029479626462
134.30559031550848,47,196.52898545281283,3567,202,1,9,6,whitelist,134.8024334410121,837,inactive,1,0.9753800112003643
14.7875348673465,10,578.3153094156816,3562,351,1,7,9,blacklist,215.78227109165843,539,active,1,0.9498448053146213
373.1118405712085,21,604.0372686845132,1853,133,1,1,3,whitelist,236.04141714252086,593,inactive,0,0.6911558509624773
84.210477835856,8,95.19277335220299,1589,353,0,8,4,blacklist,269.6650085341589,697,active,1,0.5970295055797521
49.93591046727302,1,297.10940828269736,1885,27,0,9,2,blacklist,114.20933751423173,472,inactive,1,0.05744055751822674
707.1682538745532,18,419.6254974216568,1820,188,1,6,3,blacklist,199.1130760599979,657,active,1,0.18451832662597145
480.789986390582,44,748.0068032110672,2825,232,0,2,9,blacklist,481.91532517724124,487,inactive,0,0.2518076718437606
135.9451231430054,45,243.63120195230024,2996,30,1,3,8,whitelist,171.8413476016285,581,inactive,1,0.21119770652737324
161.93337273492614,27,970.3409343222189,2191,204,0,2,8,whitelist,248.0986330286778,742,active,0,0.344746035328369
774.2725520118936,19,2.9890464069580736,1849,135,1,3,7,whitelist,191.43752037244266,460,active,1,0.4223530156320847
370.3387640530422,39,34.11719929762014,1985,32,0,1,9,blacklist,4.690984696275102,627,inactive,0,0.19736013515024242
964.7963930622057,28,515.0356026010738,2728,119,1,7,6,whitelist,35.64721180987973,732,inactive,1,0.6359692098195268
467.544377965668,46,907.159383749328,855,318,0,8,3,blacklist,378.11707645434717,463,active,1,0.4517210482762719
763.4797330106885,5,605.1392741424027,2382,110,1,1,8,whitelist,203.95529963548958,598,active,0,0.1829146770400829
428.10716876670415,4,618.1998058673007,3124,137,1,2,2,whitelist,378.3455230037315,380,active,1,0.7967156020264478
636.266330133426,9,964.2535394882776,3022,155,0,2,7,blacklist,382.0602228019512,789,inactive,1,0.09273874186774123
528.4160653975065,15,163.880263418818,589,196,1,1,3,blacklist,362.3627712510817,754,active,1,0.7082319029664066
385.1670886378266,49,858.8234840401842,2922,303,0,9,2,blacklist,320.1544682851487,718,active,0,0.5507911302409222
52.86205951164932,47,479.2273956401029,2054,277,0,5,7,blacklist,75.00059051342429,688,active,1,0.1688514543821641
186.69064417411366,13,390.71994538763454,3041,119,1,6,3,whitelist,5.552904076520537,792,active,1,0.08345558044538381
510.1793702904096,38,882.3148443092042,891,217,1,6,7,blacklist,118.93212150023258,578,active,0,0.5899183632549658
128.3356359392261,29,695.4793538223713,2348,282,1,4,9,blacklist,38.36564030873818,692,active,1,0.5262387553810121
27.245501816483362,31,334.6826619515001,2838,64,1,9,2,whitelist,270.8013289402652,664,active,0,0.7361590877212398
614.2760872795358,38,589.2188394839576,3493,166,0,5,7,blacklist,118.94431994093114,564,inactive,0,0.38608116727256003
684.3126659370494,18,295.5406860622364,2652,230,1,8,7,blacklist,239.79774143530852,547,active,0,0.13343607553819303
385.9467744118171,30,657.1757117625939,3172,197,0,6,8,blacklist,407.63978395139463,798,active,0,0.26981686089786194
950.6111575884082,20,490.5348527803652,2726,191,0,1,5,blacklist,442.6292555547143,315,active,1,0.03081897847509918
170.77320941913436,39,284.69413414879443,3114,333,1,6,5,whitelist,23.388203954547716,368,active,1,0.7806232255616719
235.6875897121449,8,190.07271936135274,2732,272,0,3,9,whitelist,294.6523447974624,539,active,0,0.8647150042506232
644.9377343840476,46,745.7486519617402,840,125,0,7,2,blacklist,216.09495663849725,304,inactive,1,0.40611070492737633
83.0745005886411,20,172.3155446271518,3574,344,1,2,8,whitelist,228.80255740162093,819,inactive,1,0.24658582333892687
488.5129388102983,28,608.7078154351584,2913,161,1,6,7,whitelist,329.13418126948704,781,active,1,0.24185779726082135
107.49716259249291,25,320.40956485568285,1204,116,1,7,5,blacklist,208.10426772971408,356,inactive,1,0.21996488268450054
499.25525594573116,43,605.4178889028791,2826,245,1,8,4,blacklist,208.34035233768665,368,active,0,0.039092985615727605
71.87771783750601,42,54.01897752209006,1534,120,1,7,7,whitelist,217.86035739842097,629,inactive,0,0.7061132149665659
900.3384435489786,30,400.8584122354253,2773,179,0,3,4,blacklist,282.54185202458393,505,inactive,0,0.30169449568236817
950.5280154814424,29,18.97504756015833,3544,8,0,9,7,whitelist,267.70011286134627,312,inactive,0,0.607400353116948
110.7043845714331,28,934.2583502468717,2747,51,1,4,2,whitelist,358.3490980013406,614,inactive,1,0.028955525058175557
576.1861167195336,42,812.3173875992994,852,247,0,1,2,whitelist,466.55494938228856,847,inactive,1,0.5065817443168312
554.7063037346124,43,687.5692714524046,1821,218,0,6,6,blacklist,26.982273341915718,385,inactive,1,0.561076960315579
871.3016649469492,21,103.64754584311709,1851,316,1,7,4,blacklist,181.49828978370235,442,inactive,1,0.8775320858665381
374.95521629573716,36,681.7800454935352,3081,29,0,8,5,blacklist,397.3829858207243,837,active,1,0.045798360673181104
831.9082849710596,28,311.4388511831927,2370,208,1,3,3,blacklist,97.23419195390449,441,inactive,0,0.678234796023344
868.1195590619639,35,821.0852518051529,2922,342,0,1,6,blacklist,322.51273518411534,759,active,1,0.9760016924873235
582.0069884722844,10,488.8027612554624,2174,129,0,6,2,whitelist,441.7623098583984,845,inactive,0,0.4310042009759909
971.4224912199711,32,661.4633096104881,1295,216,1,8,5,blacklist,488.4733612060977,594,active,1,0.3682257219793974
745.5728084563325,17,832.9353511779674,325,237,1,2,8,blacklist,175.07026940001813,618,active,1,0.7784705120217805
139.21313215192188,2,280.48900031728306,1531,39,0,8,3,whitelist,335.42154788347676,572,active,0,0.3451322453095079
220.19069515241637,15,968.5199887328863,1999,214,1,1,7,blacklist,478.66222782624743,824,active,1,0.476017510600122
17.621317688825755,47,664.0570969987688,2937,338,1,5,5,whitelist,287.87280536606437,691,inactive,0,0.8204289709615451
631.5603466847961,8,838.2088196453865,192,316,1,6,7,whitelist,273.5494286269686,336,inactive,1,0.008378139867416645
563.1542225498683,8,729.7339416419557,723,51,1,9,8,blacklist,210.14125583937536,309,active,0,0.6612309119763123
494.89454307835825,11,185.8030881511208,2715,221,1,9,7,blacklist,491.45137064416605,718,inactive,1,0.020951843973005646
225.94980215010014,37,786.4260272909255,3136,234,1,5,4,whitelist,454.7920066519462,516,active,0,0.7287236288533262
105.06188891891712,37,539.925650524178,2570,182,1,5,4,whitelist,19.495355069756304,816,inactive,0,0.3823481207612268
463.5834099403998,30,408.6043427897906,2789,245,1,6,1,blacklist,418.4743039379876,781,active,0,0.8591737540719179
269.0024434793407,2,998.7535278071567,1887,100,0,7,1,whitelist,175.78985698482074,388,active,0,0.5236626076145057
373.53327625672665,18,862.4804942352492,1571,20,0,8,2,blacklist,497.982736346523,378,active,1,0.06320031763133482
895.2543382943356,30,547.2020659641968,2472,320,1,2,6,blacklist,176.45997202792302,699,active,1,0.6939243414656272
588.9721934064299,18,987.4936168133263,3493,193,1,1,7,blacklist,405.5158566955475,311,active,0,0.9109718528223008
458.1725570671446,43,45.91264370633075,1860,255,1,7,5,whitelist,249.30056824940877,632,active,0,0.6982830784177448
456.148615227155,44,476.1125717903898,1507,200,0,5,1,whitelist,394.6896935592614,383,inactive,0,0.057270577932741706
583.8780845849011,41,43.62223673649657,2621,278,1,4,6,blacklist,318.6876028699636,532,inactive,0,0.3802061212712655
745.2451964338862,29,740.8355454542971,2595,318,0,9,9,blacklist,256.9089298181729,444,inactive,1,0.055488323503251946
819.1723634992184,32,355.70384775934116,1125,7,1,5,1,whitelist,308.6633856243222,434,active,0,0.7104390486257952
228.3475475853902,42,97.38025836504139,83,261,0,4,4,whitelist,14.53151142503578,780,inactive,1,0.09836650067141206
51.045598630479596,20,980.5620535600023,315,345,0,3,1,whitelist,83.7940071301887,695,inactive,0,0.08150900514041448
225.31178983823537,5,529.4528039740479,3395,171,0,7,1,whitelist,12.533409281152208,325,active,1,0.0869239974296171
436.0229738304063,32,260.5410245099714,491,343,0,4,1,blacklist,441.07179791088157,718,active,0,0.16791966602663577
329.74741232248397,47,92.00410195492337,1178,243,0,3,7,whitelist,126.04948619486927,432,active,1,0.8327567086554696
286.9172196705993,8,81.58887588349317,2923,63,0,8,9,whitelist,206.46251628217743,360,inactive,1,0.0411817933285854
818.5120847966923,21,984.8907873116633,1797,7,1,1,7,blacklist,299.60672738338246,415,active,1,0.9264664433389919
268.0122992197957,40,615.9217068168932,2816,287,1,7,8,whitelist,68.7906104067575,509,inactive,0,0.025260111251471762
14.442975674805751,40,868.9381383656784,1954,217,1,9,7,whitelist,46.69795352537831,748,inactive,0,0.28417332106143556
653.8556361125873,40,952.1639741460069,1627,237,0,5,2,blacklist,331.4668966538658,777,inactive,1,0.45287118508898605
800.6485467179631,11,978.7632375235089,537,51,1,2,4,whitelist,63.3783137030382,745,active,1,0.786727871804656
928.3633450723094,4,199.54565845318427,1335,217,1,5,5,whitelist,301.8533312210429,546,active,0,0.5180925405704663
200.19994699636197,34,673.5730737080105,1526,72,1,2,4,whitelist,470.624947379002,691,inactive,1,0.6051395505430701
962.4870015258464,24,464.26158480546377,2712,135,1,4,5,whitelist,337.70263850347527,635,active,1,0.8908521716268665
339.92570840821355,11,565.8056324166786,3166,81,0,3,5,blacklist,221.87880523736476,672,active,0,0.9583663757774248
640.6166709256938,11,83.67369365200028,780,3,0,5,6,whitelist,255.4531114600933,385,inactive,0,0.9008474232413296
373.85875629626184,48,831.701883846305,1762,228,1,4,5,blacklist,176.4078725921186,427,inactive,0,0.6297846693900165
722.451619101794,17,618.8935766630423,3430,144,0,3,8,whitelist,116.22704590246158,639,active,0,0.5578879554511101
250.06698597997408,35,594.8204973742737,1050,328,0,1,9,whitelist,80.18422938009596,768,active,0,0.09609197061527708
26.9248737606051,8,971.5338666962102,3575,117,0,6,4,whitelist,300.9923329294939,772,active,0,0.6941203262109255
384.86182600374246,35,210.7841180498554,901,253,1,1,9,whitelist,111.31564218014046,664,active,1,0.7690930710115971
167.1820878339737,31,725.4425124278255,891,32,0,4,4,whitelist,285.7338236094532,754,inactive,1,0.5944186819423667
667.4872224197114,35,598.3309678485533,362,359,0,9,3,blacklist,358.0638907103634,439,active,1,0.18782548672416965
756.4555823450324,35,975.5081846551153,907,163,1,6,8,blacklist,238.02347797236362,695,active,1,0.33669083390211973
360.8846020864567,35,497.7232413116163,1487,245,0,1,2,blacklist,72.10903233825489,349,inactive,1,0.4826607811741068
87.42743145662541,25,850.4116523658847,3159,151,0,3,5,blacklist,430.0909374815927,456,inactive,1,0.5784317133583365
903.7763844390945,37,472.52894931496826,3123,272,0,9,7,blacklist,130.09981281837125,444,active,1,0.9497337423031901
418.6802388665354,13,504.9190034419915,498,57,1,5,4,blacklist,114.58618851010715,533,inactive,1,0.408680604275652
709.053070018648,34,618.9738422778772,942,202,0,8,1,blacklist,183.0422936307195,652,active,1,0.9423085907441482
74.24014074585412,20,406.56379815416756,3577,363,1,2,9,blacklist,227.0762887876121,808,active,0,0.5776669829642593
110.70625607691815,23,962.4028068620034,1930,49,1,7,7,whitelist,92.42742413742194,342,inactive,1,0.5350854385458986
779.3615936337756,29,583.6266333909543,2754,147,0,7,9,blacklist,92.39171384188394,785,active,0,0.3992621791057843
638.8126652074598,29,159.63114192375494,1914,92,0,9,9,whitelist,406.33178190887793,552,inactive,1,0.16895508326890774
744.1300493211854,26,322.31378201135755,2018,50,1,9,4,blacklist,264.14252334299147,630,active,0,0.34955930940519797
428.56202756709916,22,21.937694432833776,2353,285,1,8,8,blacklist,147.62557352712446,579,active,1,0.6489195918084187
376.14772828080646,37,226.4857011887914,2970,28,0,7,3,whitelist,245.71632703596697,332,active,1,0.994001909239299
482.56201539546845,24,586.0698468634415,1099,78,1,7,6,whitelist,180.1562973716712,590,active,1,0.25200020918182386
795.5397652863387,41,827.2283654849414,598,322,0,1,1,blacklist,146.5001942308904,821,inactive,0,0.7240267994242141
386.3971648820236,18,862.7291983287151,1209,9,1,7,5,whitelist,72.9229229838545,454,active,1,0.5973102255790598
700.4869415944858,2,490.1543794494817,3427,4,0,8,7,blacklist,26.55413716983451,663,inactive,1,0.7794707783232027
475.5827749735614,20,722.2917511926607,2241,353,0,2,9,blacklist,218.6688203255836,791,inactive,1,0.13837128915814967
105.70581345859155,49,459.3947791053183,678,230,0,1,7,blacklist,140.72581163087395,304,active,1,0.7998103811478047
214.75203038567204,16,77.05258523027148,2635,348,0,5,4,whitelist,275.89434959513005,669,inactive,0,0.5625897571585701
919.8693073495782,19,468.4749622358608,974,222,1,2,6,whitelist,453.08465260116634,554,active,1,0.33752701053270473
250.11341242641188,21,718.1029868768546,2684,110,1,6,7,whitelist,404.74942819742205,804,inactive,0,0.8612976308484412
888.3177390009066,14,259.3782185907193,3271,266,1,9,5,whitelist,437.8281061887761,689,active,0,0.45196587501640184
371.55531400996983,11,466.19085109389226,2684,318,1,8,4,whitelist,290.2469957883284,744,inactive,1,0.12439389109774923
102.49651887708956,46,991.6994205184092,2348,27,0,1,4,whitelist,334.5733309546897,673,inactive,0,0.2601831207716466
954.0094054768425,43,204.59632264056705,2286,225,1,5,1,blacklist,422.67787692068066,524,active,0,0.9963423208171909
22.228109185288194,20,936.3159338526967,2410,344,0,6,2,blacklist,264.78003600598527,720,active,1,0.7792737729751567
85.21691169564801,40,91.68055695823662,271,12,1,2,5,whitelist,225.38117576206952,723,active,0,0.4697069734201409
145.10440122499077,41,297.5229107147075,3372,318,0,7,1,whitelist,242.98490848256827,743,active,0,0.8736960844877816
340.9461478796788,45,156.82688133544997,2072,17,0,6,7,blacklist,429.51908173619336,339,inactive,0,0.7368067590196907
554.2996244793749,14,958.0227195061037,3063,134,1,9,4,blacklist,13.205192918765707,339,inactive,1,0.7148364507457586
973.812100567786,21,620.279944877978,1488,73,1,8,8,blacklist,490.7240487698301,366,inactive,0,0.861255574185879
202.66757480775422,39,967.4225117767571,3465,155,0,6,5,blacklist,44.90769219919727,641,active,0,0.7256555625212464
945.9940799994431,48,627.7889756058662,2518,113,0,1,7,blacklist,240.78212266844778,796,inactive,0,0.2233141852324605
568.1119652405844,29,808.9054647222266,155,295,0,4,7,whitelist,310.1197166292548,818,active,0,0.1727343979122664
480.5207861542529,45,444.8178867279249,1769,87,1,1,4,blacklist,372.7829674755243,462,active,0,0.8185012743907464
500.5921315190059,48,820.9314259099159,3432,189,1,9,5,blacklist,312.4395788715652,708,active,1,0.6550718963528794
220.66961926833721,8,608.6894358574624,403,217,0,7,4,blacklist,39.25319646199937,643,inactive,1,0.9158131496378595
871.4793409715545,40,315.0110147403463,624,27,1,1,6,whitelist,222.56511981444703,477,inactive,1,0.704817937840514
147.3833207261162,5,539.4531937942535,2891,284,1,3,1,blacklist,326.7706421313475,609,inactive,0,0.3693393876123189
176.4331595048228,36,561.4830979019465,959,146,0,4,1,blacklist,54.45616075712367,455,active,0,0.6201490728900872
105.59529985049308,43,1.7144933240561544,2082,149,0,6,4,whitelist,257.86069240376503,450,active,0,0.7026342600945161
275.55442663714143,13,701.5449777813574,741,113,0,3,1,blacklist,489.55548572237336,627,active,1,0.820340648678704
75.02100922241027,6,869.2475293370975,1256,321,1,5,4,whitelist,487.59431122319126,612,active,1,0.5898358781084467
602.2679370843509,22,485.607714724445,2109,71,1,6,7,blacklist,465.5859340948281,373,active,1,0.9059346666283065
549.7112148073619,18,440.37468526330804,157,52,0,7,4,whitelist,205.88542662230853,353,inactive,1,0.1513289133523248
756.9486573815245,7,848.5056059621504,2016,36,1,3,1,blacklist,337.03895773336666,549,active,0,0.7420376273671162
519.0914892870094,46,142.17275578730593,1821,66,0,3,6,whitelist,171.3299934892113,741,active,0,0.2823238036815302
431.45643147827707,45,703.6313145127189,3020,82,0,8,1,blacklist,419.60897634415545,525,inactive,0,0.06114849053632865
922.9043044697443,5,526.6416477162729,345,155,0,2,2,blacklist,296.89340521663945,685,active,0,0.3477276115473429
896.6980061040235,46,72.70125315090614,2379,310,0,1,2,blacklist,65.87213886936195,613,active,1,0.1504721943192734
324.7636455100256,33,689.8924681860108,1265,286,1,3,6,whitelist,315.63511657523514,758,active,0,0.04958605871148014
701.5403883478865,25,980.3712622512082,1610,147,0,2,3,blacklist,240.88149864558667,604,inactive,1,0.33796929396555964
519.443625711182,1,236.63156950700915,2355,126,1,4,4,whitelist,450.40216839975824,706,inactive,1,0.3332185917815669
486.1170505064473,26,313.33369460008873,2404,57,1,1,4,whitelist,350.06788115052905,330,inactive,1,0.2779461295759733
712.7267551787506,48,370.5145893336097,2323,295,0,5,7,blacklist,289.9147579345922,514,inactive,0,0.8287562943675348
972.7862542637855,14,489.6799101378013,844,220,1,2,5,whitelist,183.79198942833352,634,inactive,1,0.11819560428405329
843.8879284979041,44,662.0802440734246,948,32,0,7,6,whitelist,251.25391998192558,787,inactive,0,0.02084127803127489
49.46687084076667,49,589.9808555051217,3125,73,1,1,3,blacklist,165.56243313442698,733,inactive,1,0.9915196836482228
124.14006956793351,25,62.87406379501448,620,344,0,3,4,whitelist,457.2320265910734,521,inactive,1,0.05573607388856472
875.3512799395199,3,610.3609655180406,1573,357,0,7,5,blacklist,98.14571247857751,442,inactive,1,0.6439121841096849
273.2049981841527,6,91.92458651946234,3198,31,0,9,7,blacklist,78.63201068323072,345,inactive,1,0.1663386125386822
412.64934901732704,40,12.865137303974205,3062,339,0,1,2,whitelist,162.67246757311898,444,active,0,0.0766829960954617
794.449128862053,36,508.6759443560893,813,65,0,4,3,whitelist,239.15658951440471,602,active,1,0.723650750065033
928.4953237032993,22,954.9272579971304,506,309,1,7,5,blacklist,107.72641188888154,592,active,1,0.25017124038939476
448.88654964320176,33,308.2804681929212,2362,212,0,7,4,whitelist,363.8723949443283,622,inactive,1,0.8789920169232958
856.750609449997,23,80.2566741958195,1909,148,1,8,4,whitelist,392.3911604214001,597,active,0,0.8072761048544952
873.3461377525203,41,171.1343178223804,2983,51,0,9,9,blacklist,420.82044012608213,355,active,1,0.47931150515313525
269.56703256323755,7,804.2984456932271,2131,348,1,1,1,whitelist,330.4887821925839,577,inactive,0,0.6372278043791031
417.3660955543906,39,521.392853419464,635,1,1,3,1,blacklist,382.93918676932697,525,active,0,0.49449536196274624
483.4097225036699,12,743.6410941474285,3470,315,0,4,8,blacklist,380.10991242137715,642,inactive,1,0.2793069789908219
962.8756624440981,30,412.41318340763524,2076,347,1,7,9,whitelist,413.9888533469939,764,inactive,1,0.3262816901891086
864.8840027686861,12,325.107933221999,2901,99,0,4,3,blacklist,471.009231306795,331,active,0,0.7105739315806369
774.3605445959748,25,757.3379968889295,3371,112,1,5,4,blacklist,113.17510285058113,305,inactive,0,0.42863754370266394
405.22254853939415,49,590.5780140236342,1688,111,0,4,8,blacklist,179.33140836729595,461,active,0,0.23618248489465465
718.4979913169431,32,598.3595425215967,3311,112,1,4,8,blacklist,10.326215378679283,821,active,1,0.5577682589126148
928.3267693284629,40,477.37438565834003,2805,341,1,9,3,whitelist,239.9340432143456,674,inactive,0,0.7416081312555606
851.7341865954534,4,517.324850171863,2244,132,1,7,8,blacklist,158.95613534551413,513,inactive,1,0.9000553199698167
281.976893658693,46,158.7615706510822,507,114,0,4,5,whitelist,264.64306054368956,350,active,0,0.35680691773651774
427.96634405444763,30,459.79969123828204,58,56,0,5,1,blacklist,316.4132720122761,683,active,0,0.4490039376507454
940.8884480346939,9,638.0729024324825,1297,251,0,4,5,whitelist,322.32356782101147,654,inactive,1,0.26135580630418676
245.70503984064558,25,962.9484074334215,2665,273,1,4,1,blacklist,325.77966342806536,492,active,0,0.36461737233859925
881.9603053998871,9,334.40613899668324,736,128,1,4,2,whitelist,152.30372309384222,475,inactive,0,0.3130029467199511
647.0303453305463,2,495.2052094371263,1165,309,0,9,2,blacklist,396.53326174971886,521,inactive,1,0.7474900262357042
845.0411710554731,4,972.9885112383025,424,125,0,5,6,blacklist,260.43839779220326,637,inactive,0,0.8903866686183062
313.34186918005435,12,682.339499763134,178,214,1,4,6,blacklist,253.38748741714738,399,inactive,0,0.31066562465799463
853.7136172412311,45,887.0693336838336,2140,226,0,7,6,blacklist,2.3710426497914883,577,active,0,0.6850421190003922
928.138999829506,37,579.5328960025363,1709,137,1,3,6,whitelist,237.87369234012567,580,inactive,0,0.2556459521539717
330.37858452447847,43,301.7054419900783,1528,142,1,1,2,blacklist,483.55829685777076,656,inactive,0,0.44051255338251294
546.6554328939822,39,542.3870856775806,1454,355,0,4,5,blacklist,70.59293789296034,710,active,0,0.2445060649281936
278.7318498428302,16,112.2338069565626,1254,304,1,6,9,blacklist,151.23745820354821,596,inactive,1,0.20187654581763514
267.08359088481023,24,691.2403830882489,104,314,1,1,7,blacklist,360.46482584066604,569,inactive,0,0.4913381636246016
948.9918314940619,46,30.333033186972337,2636,341,0,3,2,blacklist,370.54816118475827,498,inactive,0,0.6824599879059303
991.8867946257367,25,120.88664465362442,2138,84,1,3,4,whitelist,30.414605352509337,632,active,0,0.9342268420823124
623.5248889441393,5,517.1000524107723,1392,41,1,3,3,blacklist,143.4838385729247,378,active,0,0.3433877427995128
480.1975769834601,17,518.1877059361128,455,11,1,2,8,whitelist,344.8842685185565,516,inactive,1,0.5376086056637854
963.1900815892035,6,403.86339260513904,1888,82,1,1,3,blacklist,351.209328738628,569,inactive,0,0.33778261535496246
295.71985596440277,7,583.2425505847968,229,269,1,5,1,blacklist,332.6987722578234,759,inactive,1,0.1513104092342461
731.1932322621143,41,166.28601587508206,2899,52,0,5,2,whitelist,164.4615494309471,634,inactive,1,0.333417767279506
129.4856351029676,18,99.98925730015296,1853,15,1,9,7,whitelist,263.4574691155537,466,inactive,1,0.5964007286666635
602.2403801252422,39,644.5163181189248,3554,159,1,5,1,whitelist,150.72305771572258,359,active,1,0.6144400265988701
124.83297268747681,8,158.29824880734455,1668,226,1,3,2,whitelist,150.01849846390192,833,inactive,0,0.5158085397893796
991.5183138858162,25,717.8202740750754,1168,37,0,7,2,whitelist,320.0463299676132,499,inactive,0,0.6623296941489869
861.3335216210013,3,77.93521362908385,1741,107,0,5,6,whitelist,339.8180953381996,445,inactive,0,0.03776392659646943
468.1365734406742,21,3.123611963666617,694,73,1,9,7,whitelist,437.6148883971759,789,active,1,0.8950735374114152
467.76900530833524,22,976.9252325189514,2216,98,1,7,7,blacklist,323.4082554076973,551,inactive,1,0.9212009201453177
364.51973511900565,16,52.491988686272364,54,110,1,5,2,whitelist,143.366691731122,334,active,1,0.6978416486911719
880.4207455250313,2,903.6874264180694,1674,61,1,8,8,blacklist,258.4428141572187,706,inactive,1,0.10461697500929723
